dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
4/9/2016,160409_133932tor,,6,3,519144,489365,16,Strikeout,S,115,3.29,1.62,-7.852,5.968,FT,17,0.853,L,0,2,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul Tip,232.545,-0.870659,2,bos,0.077859482,-127.3270113,0.31406458,-7.192380542,6.073841681,-7.192380542,6.073841681,-1.602631148,55,6.261248018,5.97408643,-130.6413709,-5.67368409,-12.15299972,28.49999976,-21.91600073,89.25,-0.157053864,1.790067284,-0.165,1.728,20
4/9/2016,160409_134019tor,,6,4,519144,489365,16,Strikeout,B,117,3.29,1.62,3.481,5.792,SL,19,0.94,L,1,2,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,149.224,-0.669461,2,bos,0.080353095,-123.4294257,0.323361504,4.24984476,5.901098936,4.24984476,5.901098936,-1.885822566,55,6.202261855,6.059140338,-126.48092,-4.51814051,6.773999851,25.41999983,-22.77299918,86.39,1.466711552,1.960267728,1.444,1.896,21
4/9/2016,160409_134044tor,,6,5,519144,489365,16,Strikeout,S,118,3.29,1.62,-7.477,7.691,FT,1,0.651,L,1,3,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,224.005,1.11257,2,bos,0.078211943,-126.7684138,0.315281711,-6.809273777,7.80767344,-6.809273777,7.80767344,-1.667341109,55,6.408182335,5.356862408,-130.0226162,-2.717925192,-11.41699966,27.8549993,-19.08799971,88.75,-0.418474921,3.451743556,-0.427,3.384,31
4/9/2016,160409_134131tor,,6,6,519144,489365,16,Strikeout,S,120,3.29,1.62,3.648,1.915,SL,18,0.911,L,2,3,R,gid_2016_04_09_bosmlb_tormlb_1/,Swinging Strike,118.306,-0.312575,2,bos,0.082136652,-120.6936513,0.331361469,4.454163871,2.004736101,4.454163871,2.004736101,-2.059241783,55,6.076792355,4.357883774,-123.8442064,-1.796717672,6.76099984,25.68099951,-29.13600005,84.5,0.616301421,2.257800328,0.595,2.194,32
4/9/2016,160409_134239tor,,4,1,519144,607680,17,Strikeout,B,126,3.43,1.52,5.248,-10.1,CU,24,0.901,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,27.5757,-0.845026,2,bos,0.095104246,-104.0535542,0.387397031,6.347333744,-10.04191756,6.347333744,-10.04191756,-1.676006158,55,6.374732775,3.42293092,-107.3194863,2.685970809,7.048999947,23.01099944,-43.33100165,73.23,1.123332142,1.726183529,1.085,1.668,0
4/9/2016,160409_134301tor,,4,2,519144,607680,17,Strikeout,S,127,3.43,1.52,-8.625,6.457,FT,12,0.881,R,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Called Strike,232.977,0.310995,2,bos,0.077533635,-127.7915687,0.313689745,-7.972273015,6.566512866,-7.972273015,6.566512866,-1.726177751,55,6.29972689,7.375385747,-131.3296809,-3.538732524,-13.5030001,30.56000113,-21.05699957,89.72,0.196040959,2.838113834,0.186,2.772,10
4/9/2016,160409_134324tor,,4,3,519144,607680,17,Strikeout,S,128,3.43,1.52,-7.939,7.604,FT,10,0.609,R,1,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Foul,226.054,-0.188482,2,bos,0.076635505,-129.3176342,0.309685168,-7.299897467,7.71823528,-7.299897467,7.71823528,-1.769697583,55,6.286037252,3.061675025,-132.8127274,-5.279432116,-12.68599971,30.53900122,-18.76599921,90.65,-1.612166139,2.359008834,-1.615,2.295,11
4/9/2016,160409_134354tor,,4,4,519144,607680,17,Strikeout,S,129,3.43,1.52,2.234,1.784,SL,24,0.918,R,2,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Swinging Strike,129.345,-1.46387,2,bos,0.080662079,-122.9639818,0.324500334,3.001063253,1.870136145,3.001063253,1.870136145,-1.76393355,55,6.155649131,8.486730896,-125.9818672,-4.779738217,4.749999922,25.04300093,-29.21900023,86.15,2.483030073,1.135520381,2.458,1.077,12
4/9/2016,160409_140222tor,,4,1,519144,518626,25,Double,B,208,3.51,1.58,6.279,-8.533,CU,1,0.905,R,0,0,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,36.5386,1.35337,3,bos,0.097201478,-101.9971848,0.391943408,7.40784593,-8.462292133,7.40784593,-8.462292133,-1.884795527,55,6.375186847,0.136333997,-104.6317624,6.531713911,8.036999863,18.14599966,-41.36000098,71.48,-0.652204822,3.917243906,-0.687,3.851,0
4/9/2016,160409_140239tor,,4,2,519144,518626,25,Double,B,209,3.51,1.58,-8.04,4.536,FT,22,0.929,R,0,1,R,gid_2016_04_09_bosmlb_tormlb_1/,Ball,240.322,-1.77513,3,bos,0.077902676,-127.3735937,0.31268632,-7.386925571,4.632667748,-7.386925571,4.632667748,-1.630132344,55,6.318530434,6.192877849,-130.3373791,-7.440977633,-12.59199985,25.46000075,-24.28199995,89.11,-0.132036363,0.890248225,-0.14,0.832,10
