dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb
4/4/2016,160404_171410atl,d87ef724-034f-49b0-b2b0-61b54d405cf1,2,1,453286,607054,21,Lineout,S,171,3.22,1.44,-9.794,6.334,FF,5,0.902,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,236.931,0.61236,3,was,0.074132956,-133.816548,0.297961763,-9.582511714,6.493990319,-9.582511714,6.493990319,-3.262414842,55,5.337506004,8.175933926,-137.0325455,-1.749842881,-17.98900063,29.03500049,-19.98800046,93.61,-1.423295187,2.952773409,-1.456,2.875,0
4/4/2016,160404_171426atl,d6e0cca5-88ee-461c-b57e-86a0cac7fabf,2,2,453286,607054,21,Lineout,X,172,3.22,1.44,-8.678,6.245,CH,10,0.908,L,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",234.039,0.219101,3,was,0.080214918,-123.7571772,0.321202157,-8.444119477,6.436621656,-8.444119477,6.436621656,-3.228442378,55,5.568638818,8.599214994,-126.4711386,-1.902826,-13.6410001,22.63699977,-21.78099973,86.44,-0.762414278,2.610463672,-0.793,2.525,1
4/4/2016,160404_171501atl,48f2c489-ef02-4d34-9cb2-af1746cddc87,2,1,453286,527054,22,Pop Out,B,176,3.48,1.57,-10.219,7.773,FF,10,0.902,R,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,232.585,0.280628,3,was,0.073729518,-134.5057762,0.296850029,-10.00654836,7.924450176,-10.00654836,7.924450176,-3.249292333,55,5.38942302,8.701161922,-137.8673413,-2.692015249,-18.9260009,30.51999919,-17.19099957,94.21,-1.275465577,2.870029877,-1.308,2.793,0
4/4/2016,160404_171513atl,1464ff30-151c-4d4d-8732-02d9ce7b771b,2,2,453286,527054,22,Pop Out,X,177,3.48,1.57,-9.846,7.462,FF,15,0.901,R,0,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",232.679,-0.369633,3,was,0.073168734,-135.4407969,0.295723056,-9.635825359,7.613581961,-9.635825359,7.613581961,-3.270293023,55,5.255176147,9.674928278,-139.1132974,-3.84116048,-18.36400063,33.61000125,-17.66900021,95.12,-0.858050439,2.250553908,-0.89,2.172,10
4/4/2016,160404_171559atl,067dd961-9c6a-4497-a48f-a3a833c1231d,8,1,453286,542255,23,Walk,S,181,3.07,1.32,6.534,-3.667,CU,12,0.904,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Called Strike,61.0527,0.425143,3,was,0.087382268,-113.574391,0.350425295,6.723921188,-3.381116466,6.723921188,-3.381116466,-2.955616531,55,5.775771821,3.543729699,-116.1606316,2.373486325,9.126000099,19.80500095,-36.76799924,79.25,-0.19532362,2.663964967,-0.217,2.567,0
4/4/2016,160404_171616atl,72199cb6-496a-4677-8c01-376ad6dcdb75,8,2,453286,542255,23,Walk,B,182,3.07,1.32,7.887,-3.308,CU,21,0.909,L,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,67.563,-1.336,3,was,0.085767841,-115.612633,0.345544234,8.06313706,-3.031826123,8.06313706,-3.031826123,-2.928335086,55,5.695019582,2.461333497,-118.5440041,-1.023938623,11.25499981,22.8799998,-36.41100079,80.85,-0.499944962,1.125538469,-0.522,1.026,1
4/4/2016,160404_171630atl,cbed0058-83af-458d-85a5-8e1a941e6bfd,8,3,453286,542255,23,Walk,S,183,3.07,1.32,-8.883,6.729,FF,12,0.901,L,1,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,232.679,0.406857,3,was,0.072119508,-137.3264742,0.292466964,-8.681142141,6.880247923,-8.681142141,6.880247923,-3.173508628,55,5.385368951,11.03232549,-141.304425,-3.136623293,-16.91499931,36.94599979,-18.77300031,96.66,-0.113208331,2.627456618,-0.143,2.551,11
4/4/2016,160404_171650atl,7d13bcab-5fa5-437d-9e4d-928284eba33a,8,4,453286,542255,23,Walk,B,184,3.07,1.32,0.824,6.821,SL,24,0.901,L,2,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,173.196,-1.13371,3,was,0.07829014,-126.7350164,0.314350274,1.000809415,7.000330169,1.000809415,7.000330169,-3.23431243,55,5.299037287,10.98468329,-129.7085362,-4.904712359,1.688000016,25.41799991,-20.37199933,88.82,1.660760128,1.288396448,1.64,1.203,12
4/4/2016,160404_171713atl,666036ae-fd13-4617-8c31-3d44a99f48c5,8,5,453286,542255,23,Walk,S,185,3.07,1.32,0.614,3.771,SL,16,0.895,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,170.901,-0.166857,3,was,0.07740965,-128.1937203,0.310592413,0.78717597,3.961347127,0.78717597,3.961347127,-3.094769233,55,5.32447037,5.899956763,-131.1499521,-2.088506135,1.359999948,25.5560004,-25.33500058,89.52,-0.456258723,2.132488778,-0.483,2.049,22
4/4/2016,160404_171737atl,6edd532b-6ef5-4167-b413-2bf91fd7ace4,8,6,453286,542255,23,Walk,B,186,3.07,1.32,-6.403,7.857,FF,0,0.901,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,219.019,1.86743,3,was,0.071435098,-138.8054224,0.287841859,-6.219438473,7.997628591,-6.219438473,7.997628591,-3.163360014,55,5.154095511,8.112297421,-142.3360644,-0.002426373,-12.51099998,33.08699863,-16.09099919,97.2,-0.936454043,3.900715962,-0.968,3.829,22
